song_id,tempo_bpm,onset_strength_mean,onset_strength_std,beat_interval_mean,beat_interval_std,beat_interval_cv,bpm_first_peak,bpm_first_weight,bpm_first_spread,bpm_second_peak,bpm_second_weight,bpm_second_spread,bpm_peak_ratio,bpm_histogram_entropy,rhythm_transform_mean,rhythm_transform_std,rhythm_transform_max,rhythm_transform_entropy,beats_loudness_mean,beats_loudness_std,beats_low_ratio,beats_mid_ratio,beats_high_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,spectral_centroid_mean,spectral_centroid_std,spectral_contrast_mean,inharmonicity_mean,inharmonicity_std,chroma_entropy,major_alignment,minor_alignment,hpcp_0,hpcp_1,hpcp_2,hpcp_3,hpcp_4,hpcp_5,hpcp_6,hpcp_7,hpcp_8,hpcp_9,hpcp_10,hpcp_11,hpcp_entropy,hpcp_std,hpcp_max,hpcp_temporal_std,key_strength,is_minor,key_cos,key_sin
MT0009377947,79.50721153846153,0.9575867652893066,0.5972741842269897,0.39935141801834106,0.032767027616500854,0.08205061040999223,161.0,0.2602739632129669,0.40625,152.0,0.10958904027938843,0.384615421295166,0.4210526436319646,3.205551862716675,0.00024779903469607234,0.0008753903675824404,0.011276955716311932,7.990251541137695,0.0,0.0,0.0,0.0,0.0,-236.65567016601562,146.3333740234375,11.547990798950195,53.77363586425781,5.512829780578613,1489.3482666015625,845.8324584960938,25.251819610595703,0.21154388785362244,0.1060561016201973,3.552202209318082,0.5924879321992924,0.5701854118769477,0.10929830372333527,0.1226578950881958,0.06917058676481247,0.1118692010641098,0.09065572172403336,0.07795345783233643,0.050983600318431854,0.06120649352669716,0.1626819521188736,0.048648759722709656,0.03862679377198219,0.056247156113386154,3.4602513313293457,0.03545619547367096,0.1626819521188736,0.15582402050495148,0.6772814989089966,1.0,1.0,0.0
MT0009385684,129.19921875,0.8859595656394958,0.5094885230064392,0.6158228516578674,0.020734988152980804,0.03367037792956169,96.0,0.3404255211353302,0.5789474248886108,101.0,0.12765957415103912,0.25,0.3750000109430406,2.548201084136963,1.7571113630765467e-06,6.173412657517474e-06,9.316166688222438e-05,8.283968925476074,0.0,0.0,0.0,0.0,0.0,-303.0733947753906,165.20181274414062,-3.54455828666687,70.80870819091797,-6.718250751495361,1494.3973388671875,1006.8108520507812,25.076642990112305,0.09084916859865189,0.0966259017586708,3.5771910540984915,0.5802279318447344,0.5996549596836382,0.02427440881729126,0.04155411571264267,0.03237594664096832,0.27309539914131165,0.0182297695428133,0.10991374403238297,0.15199463069438934,0.015809638425707817,0.09797875583171844,0.01596738211810589,0.14043153822422028,0.07837490737438202,3.064953088760376,0.07421591132879257,0.27309539914131165,0.11982493847608566,0.9380495548248291,1.0,1.0,0.0
MT0009389504,151.99908088235293,0.9453609585762024,0.5788550972938538,0.38404580950737,0.017643969506025314,0.04594235653464856,157.0,0.3947368562221527,0.444444477558136,152.0,0.10526315867900848,0.20000004768371582,0.26666665911674525,2.253054618835449,2.082465925923316e-06,8.140986210491974e-06,0.00015768155572004616,7.937345027923584,0.0,0.0,0.0,0.0,0.0,-239.0956573486328,152.0085906982422,-45.12833786010742,51.615333557128906,-19.525634765625,2668.13427734375,636.1558837890625,24.395444869995117,0.16512435674667358,0.08381476998329163,3.5807273391902394,0.5781595606777455,0.6002734780579991,0.04474477097392082,0.09495554864406586,0.04884673282504082,0.11384107917547226,0.07958804070949554,0.07572371512651443,0.13100285828113556,0.07079827040433884,0.09954377263784409,0.06085860729217529,0.09216782450675964,0.08792877197265625,3.5223841667175293,0.02434595115482807,0.13100285828113556,0.11206956952810287,0.8965383172035217,0.0,1.0,0.0
MT0009390091,82.03125,1.3536100387573242,1.4482498168945312,0.4927352964878082,0.009383764117956161,0.01904422959922528,123.0,0.6779661178588867,0.285714328289032,115.0,0.033898305147886276,0.3333333134651184,0.049999998901039386,1.155912160873413,0.0009815579978749156,0.001843854901380837,0.017545485869050026,9.015445709228516,0.0,0.0,0.0,0.0,0.0,-143.1022186279297,139.84439086914062,-29.799358367919922,73.16859436035156,-31.92728614807129,3131.369384765625,1200.051513671875,23.894142150878906,0.09333310276269913,0.08966269344091415,3.57591476571872,0.589254776519266,0.5863966564716327,0.07187776267528534,0.06301235407590866,0.09520146995782852,0.1695297807455063,0.10868540406227112,0.05434125289320946,0.07538308948278427,0.03907497972249985,0.12167362123727798,0.03517046198248863,0.05025535821914673,0.11579455435276031,3.4382386207580566,0.03825098276138306,0.1695297807455063,0.12548185884952545,0.8020443916320801,1.0,-0.8660254037844387,0.49999999999999994
MT0009400121,178.20581896551724,1.3384075164794922,1.359963059425354,0.6790486574172974,0.016678864136338234,0.024562104576975156,89.0,0.7441860437393188,0.20000004768371582,81.0,0.04651162773370743,0.3333333730697632,0.0625,1.9018722772598267,0.0017159025883302093,0.0038839157205075026,0.04175974056124687,8.630184173583984,0.0,0.0,0.0,0.0,0.0,-141.20799255371094,152.66262817382812,-44.78883361816406,57.90542221069336,-13.043237686157227,2366.863037109375,1046.5162353515625,23.99517822265625,0.16811570525169373,0.10218469053506851,3.5749532370468162,0.5824685982363587,0.5879309657351054,0.07274988293647766,0.037071969360113144,0.13070553541183472,0.0492250919342041,0.08128096163272858,0.12256692349910736,0.06380968540906906,0.053498100489377975,0.05891365185379982,0.13724537193775177,0.10899356752634048,0.08393947035074234,3.476132869720459,0.03245004639029503,0.13724537193775177,0.1266384869813919,0.7366750836372375,1.0,0.8660254037844384,-0.5000000000000004
MT0009418269,178.20581896551724,1.0406907796859741,0.5953765511512756,0.3573607802391052,0.04485635831952095,0.1255212121752929,178.0,0.4390243887901306,0.0,185.0,0.19512194395065308,0.0,0.44444442935931827,2.4485814571380615,0.0006162357167340815,0.0013503883965313435,0.014473899267613888,8.987287521362305,0.0,0.0,0.0,0.0,0.0,-89.32543182373047,177.45758056640625,-78.03927612304688,63.757057189941406,-4.118239879608154,2460.714599609375,551.8543701171875,22.349817276000977,0.18370039761066437,0.0797799825668335,3.5747177969369477,0.5889384336575598,0.5914109780081429,0.058890629559755325,0.06677787005901337,0.070692278444767,0.13162609934806824,0.08101951330900192,0.09650901705026627,0.09186150133609772,0.09426981210708618,0.08613523095846176,0.05833625793457031,0.09167127311229706,0.07221049815416336,3.547156572341919,0.01949518918991089,0.13162609934806824,0.08542072772979736,0.822880208492279,1.0,1.0,0.0
MT0009425259,105.46875,1.0140513181686401,0.5015261173248291,0.5758548378944397,0.010640707798302174,0.018478107846083128,105.0,0.5600000023841858,0.4166666269302368,98.0,0.03999999910593033,0.0,0.07142856952791313,1.6534851789474487,0.0036098191048949957,0.006172985769808292,0.05156252905726433,9.415629386901855,0.0,0.0,0.0,0.0,0.0,-51.935455322265625,169.72454833984375,-76.80014038085938,74.02951049804688,-10.79664421081543,2655.51708984375,542.3482055664062,21.20643424987793,0.14978346228599548,0.08358286321163177,3.5793500239917297,0.579208724194245,0.5770797618716964,0.06017376855015755,0.07825999706983566,0.04889000952243805,0.0863933190703392,0.09303873777389526,0.06393733620643616,0.07094166427850723,0.07874814420938492,0.11670102924108505,0.11008204519748688,0.0652725100517273,0.12756119668483734,3.529740810394287,0.023298751562833786,0.12756119668483734,0.08917710185050964,0.8158873915672302,0.0,0.8660254037844387,0.49999999999999994
MT0009430339,86.1328125,1.0633236169815063,0.9963957071304321,0.6891350746154785,0.01618705876171589,0.02348894920309766,86.0,0.5714285969734192,0.36842113733291626,92.0,0.0714285746216774,0.25,0.125,1.9369115829467773,0.0023503254633396864,0.0061233858577907085,0.07097330689430237,8.509971618652344,0.0,0.0,0.0,0.0,0.0,-103.60594940185547,152.4107208251953,-66.97991180419922,75.22917175292969,-3.440685749053955,2805.18115234375,844.6307983398438,21.701656341552734,0.15112562477588654,0.08090468496084213,3.5807364411679203,0.5806852093881685,0.5733460722192446,0.10035327821969986,0.05095148831605911,0.06752113252878189,0.055213019251823425,0.13045254349708557,0.1110435426235199,0.050841622054576874,0.12092144787311554,0.06340871006250381,0.13036078214645386,0.04377391189336777,0.0751584991812706,3.48116397857666,0.03172281011939049,0.13045254349708557,0.10454830527305603,0.8629612922668457,1.0,-1.0,1.2246467991473532e-16
MT0009437817,139.6748310810811,1.0217047929763794,1.0342918634414673,0.43823331594467163,0.011407814919948578,0.026031373026392295,140.0,0.447761207818985,0.49152541160583496,133.0,0.05970149114727974,0.19999998807907104,0.13333332612282722,1.6695585250854492,0.00017483756528235972,0.000772311701439321,0.011405213735997677,7.323907375335693,0.0,0.0,0.0,0.0,0.0,-190.95159912109375,177.15625,-22.340007781982422,45.58452224731445,-4.655422687530518,1766.6597900390625,779.0095825195312,25.730060577392578,0.1699972152709961,0.08529850095510483,3.561477252512632,0.5866490050168017,0.5579557655264441,0.2636414170265198,0.024576839059591293,0.05895689129829407,0.04867277294397354,0.13578446209430695,0.0661669373512268,0.03191708028316498,0.18429769575595856,0.0239439457654953,0.06166024133563042,0.04991795867681503,0.0504639558494091,3.1602158546447754,0.07061394304037094,0.2636414170265198,0.10261151939630508,0.9574816226959229,0.0,-1.8369701987210297e-16,-1.0
MT0009469599,166.70866935483872,1.085767149925232,1.1338343620300293,0.35806870460510254,0.008969166316092014,0.025048730036275283,167.0,0.5975610017776489,0.0,172.0,0.3048780560493469,0.0,0.5102040714544342,1.3974668979644775,2.185607263527345e-05,4.539356450550258e-05,0.0007795985438860953,9.134153366088867,0.0,0.0,0.0,0.0,0.0,-224.39495849609375,185.3575897216797,-15.868969917297363,49.520042419433594,7.57641077041626,1449.1654052734375,802.3599853515625,23.906740188598633,0.18470630049705505,0.09214935451745987,3.5813801268682193,0.5983141122612596,0.5839011225560159,0.08186924457550049,0.031174538657069206,0.11941776424646378,0.11980849504470825,0.05601973459124565,0.09785234183073044,0.05637878179550171,0.14808225631713867,0.07880116254091263,0.050298064947128296,0.10106275230646133,0.059234868735075,3.4689643383026123,0.033213891088962555,0.14808225631713867,0.1112169697880745,0.8334912657737732,1.0,-1.8369701987210297e-16,-1.0
MT0009485981,99.38401442307692,1.3154758214950562,1.4464411735534668,0.6003325581550598,0.007845019921660423,0.013067790202433323,99.0,0.5833333730697632,0.4166666269302368,0.0,0.0,0.0,0.0,1.4171326160430908,0.0030696147587150335,0.006577229592949152,0.06028930842876434,8.894835472106934,0.0,0.0,0.0,0.0,0.0,-137.7000732421875,143.14930725097656,-26.171247482299805,76.24173736572266,-2.7928314208984375,2433.66162109375,998.87744140625,23.788766860961914,0.17104355990886688,0.09799934923648834,3.575459241872616,0.5943659832443946,0.5857149679095635,0.14358392357826233,0.02427452802658081,0.07515287399291992,0.16851244866847992,0.0740886777639389,0.16707901656627655,0.03908231109380722,0.10523045808076859,0.04520105570554733,0.0518779382109642,0.05682382360100746,0.04909296706318855,3.351864814758301,0.04855888709425926,0.16851244866847992,0.1032194122672081,0.8385770916938782,1.0,-1.8369701987210297e-16,-1.0
MT0009495280,172.265625,0.8446215391159058,0.8734676837921143,0.358493447303772,0.013855109922587872,0.03864815389735045,167.0,0.3658536672592163,0.0,172.0,0.2926829159259796,0.0,0.7999999511241924,2.2422006130218506,7.874833499954548e-06,3.297205694252625e-05,0.0005297969910316169,7.724361419677734,0.0,0.0,0.0,0.0,0.0,-337.96551513671875,146.95265197753906,-4.307413101196289,32.12085723876953,15.434730529785156,1367.98828125,852.2456665039062,25.94695472717285,0.22391526401042938,0.09847886115312576,3.5646533813426164,0.5920669693099949,0.5976009579839914,0.10058821737766266,0.0161743126809597,0.09283412992954254,0.028146134689450264,0.10669855773448944,0.18929700553417206,0.04637247323989868,0.16396065056324005,0.032143667340278625,0.055634744465351105,0.14400359988212585,0.024146566167473793,3.248654842376709,0.0563889816403389,0.18929700553417206,0.12111418694257736,0.852100133895874,0.0,0.5000000000000001,0.8660254037844386
MT0009495283,86.1328125,0.8860049247741699,0.5879097580909729,0.35078713297843933,0.00822350662201643,0.023443011014095197,172.0,0.488095223903656,0.0,167.0,0.3452380895614624,0.0,0.70731708210611,1.5274746417999268,2.4435661543975584e-05,7.217552774818614e-05,0.0010339408181607723,8.37040901184082,0.0,0.0,0.0,0.0,0.0,-254.76548767089844,191.0230255126953,-8.913718223571777,33.53366470336914,6.584096908569336,1222.1341552734375,772.6836547851562,24.67780113220215,0.1742885708808899,0.09212284535169601,3.5569932216030415,0.5975560439787199,0.5562624633304227,0.14911523461341858,0.022823648527264595,0.2015572488307953,0.022818531841039658,0.057691432535648346,0.03416247293353081,0.07636646926403046,0.24516066908836365,0.021616511046886444,0.07420749962329865,0.01976275071501732,0.07471764087677002,3.0980520248413086,0.07242652028799057,0.24516066908836365,0.09810986369848251,0.9254931807518005,0.0,-0.49999999999999983,0.8660254037844387
MT0009495284,161.4990234375,0.8082200884819031,0.7897233963012695,0.44546589255332947,0.09633362293243408,0.21625364487563184,161.0,0.35384616255760193,0.28125,167.0,0.0923076942563057,0.0,0.26086956430191355,3.2170495986938477,5.762959517596755e-06,2.8904005375807174e-05,0.0004084882384631783,7.074629783630371,0.0,0.0,0.0,0.0,0.0,-348.0235900878906,143.35043334960938,15.017848014831543,34.37428283691406,12.906183242797852,1244.2496337890625,756.1185913085938,25.771926879882812,0.19044984877109528,0.10383101552724838,3.5522494873282993,0.5708356870345601,0.5707441911327891,0.19948263466358185,0.022752568125724792,0.09120151400566101,0.027356479316949844,0.11504043638706207,0.12062631547451019,0.058698348701000214,0.1484898179769516,0.023528628051280975,0.06148859113454819,0.052372563630342484,0.07896227389574051,3.3076319694519043,0.052150290459394455,0.19948263466358185,0.12578557431697845,0.9204328656196594,0.0,-1.8369701987210297e-16,-1.0
MT0009495285,120.18531976744185,0.9107228517532349,0.8787519335746765,0.5090058445930481,0.010151456110179424,0.019943692627528764,117.0,0.5087719559669495,0.4528301954269409,123.0,0.035087719559669495,0.0,0.06896551421153575,1.7623671293258667,1.9971539586549625e-05,5.991346188238822e-05,0.0009926579659804702,8.463825225830078,0.0,0.0,0.0,0.0,0.0,-259.62481689453125,171.79208374023438,-11.00702953338623,41.89518737792969,19.961545944213867,1209.549560546875,544.572509765625,25.18971824645996,0.14835840463638306,0.09340809285640717,3.572450580424448,0.5791907513820281,0.5930643586728499,0.13151854276657104,0.016737958416342735,0.07624872773885727,0.08435089886188507,0.06795716285705566,0.342515230178833,0.0299252700060606,0.05168827250599861,0.025394080206751823,0.059639737010002136,0.09606848657131195,0.01795561984181404,3.0391833782196045,0.08486669510602951,0.342515230178833,0.09708689898252487,0.9251948595046997,0.0,0.5000000000000001,0.8660254037844386
MT0009521580,166.70866935483872,1.017777919769287,0.9757474064826965,0.36571428179740906,0.007788227871060371,0.02129593581301464,167.0,0.4749999940395355,0.0,161.0,0.44999998807907104,0.05263161659240723,0.9473684078438459,1.418260097503662,0.0006945666973479092,0.001728827366605401,0.01829628087580204,8.651956558227539,0.0,0.0,0.0,0.0,0.0,-163.64556884765625,174.82305908203125,-24.285358428955078,59.91806411743164,-1.387757658958435,1598.180908203125,655.50830078125,22.6036376953125,0.16357634961605072,0.09679362922906876,3.5790735092478294,0.581272679621293,0.5966220106773912,0.05096018686890602,0.16479337215423584,0.03450469300150871,0.08377620577812195,0.03862805664539337,0.10105746239423752,0.15779322385787964,0.02738214284181595,0.10987640172243118,0.033910758793354034,0.14110945165157318,0.05620827153325081,3.340494155883789,0.04854266345500946,0.16479337215423584,0.105217345058918,0.9270033836364746,0.0,1.0,0.0
MT0009533836,132.51201923076923,1.1389487981796265,1.293715476989746,0.4489191174507141,0.008011563681066036,0.01784634106598414,133.0,0.5079365372657776,0.4754098057746887,140.0,0.0317460335791111,0.0,0.0625,1.5082052946090698,9.82244819169864e-05,0.00024954837863333523,0.0019564777612686157,8.135628700256348,0.0,0.0,0.0,0.0,0.0,-239.40321350097656,162.5103759765625,-27.810346603393555,45.07863998413086,12.092052459716797,1876.6522216796875,889.0386962890625,24.668270111083984,0.181575745344162,0.09473057091236115,3.563228294676795,0.6131583513422304,0.5952777017466389,0.05669412389397621,0.03293601796030998,0.06070917472243309,0.2499789595603943,0.04633929952979088,0.11337826400995255,0.04299688711762428,0.15207719802856445,0.05141104385256767,0.02767116203904152,0.1323167234659195,0.03349084034562111,3.2257046699523926,0.06400332599878311,0.2499789595603943,0.10446947067975998,0.9254382252693176,0.0,1.0,0.0
MT0009558355,120.18531976744185,1.1035256385803223,0.9498836994171143,0.49430954456329346,0.00833465438336134,0.01686120463387924,120.0,0.6271186470985413,0.3392857313156128,129.0,0.033898305147886276,0.3333333134651184,0.05405405389350466,1.3096189498901367,0.0007947226986289024,0.0016334395622834563,0.015638571232557297,8.91848373413086,0.0,0.0,0.0,0.0,0.0,-103.31901550292969,150.87059020996094,-70.63005828857422,71.24919128417969,-15.539493560791016,3034.0068359375,933.1370239257812,22.841354370117188,0.17276215553283691,0.08469678461551666,3.5772059999043924,0.5924836249151482,0.5992479608203924,0.0860474556684494,0.09476598352193832,0.08278109133243561,0.08551468700170517,0.055157002061605453,0.11441057920455933,0.037776704877614975,0.04916960373520851,0.0873851552605629,0.05817427486181259,0.18353058397769928,0.06528696417808533,3.460193157196045,0.0366969108581543,0.18353058397769928,0.10181083530187607,0.9328710436820984,1.0,-0.8660254037844386,-0.5000000000000001
MT0009577134,139.6748310810811,0.9918245673179626,0.5835363864898682,0.43161797523498535,0.005610925145447254,0.012999748544746089,140.0,0.779411792755127,0.20895522832870483,148.0,0.014705882407724857,0.0,0.018867923919577007,0.8391870260238647,9.280722588300705e-05,0.00023471789609175175,0.003806003602221608,8.653626441955566,0.0,0.0,0.0,0.0,0.0,-140.0389404296875,165.47315979003906,-92.75884246826172,50.26454544067383,-15.899785995483398,2704.104248046875,615.7929077148438,22.9680233001709,0.1887499988079071,0.0764680728316307,3.5840924318273406,0.5873356404636717,0.5856888246470857,0.10408443957567215,0.0678861066699028,0.0690254420042038,0.0778537467122078,0.061585959047079086,0.10624914616346359,0.0790371373295784,0.0668073520064354,0.07733148336410522,0.08226263523101807,0.12938755750656128,0.07848899811506271,3.5495500564575195,0.019094595685601234,0.12938755750656128,0.10099802166223526,0.881872832775116,1.0,-0.8660254037844386,-0.5000000000000001
MT0009581924,114.84375,1.085019588470459,1.0361475944519043,0.5285705924034119,0.012297676876187325,0.02326591197643016,115.0,0.4909090995788574,0.4599999785423279,105.0,0.036363635212183,0.5,0.07407407042032577,1.7986278533935547,0.00041553136543370783,0.000998767325654626,0.010412809439003468,8.649274826049805,0.0,0.0,0.0,0.0,0.0,-124.32652282714844,158.5095977783203,-63.59839630126953,63.44301223754883,-0.47983384132385254,2516.08642578125,747.3294677734375,24.038387298583984,0.2021520733833313,0.0819709300994873,3.5767285407686877,0.5794300121426952,0.5974911451543029,0.061943672597408295,0.11673866212368011,0.060836803168058395,0.08636316657066345,0.09901236742734909,0.12046123296022415,0.0662178322672844,0.05218641832470894,0.14298781752586365,0.06127737835049629,0.0690261572599411,0.06294864416122437,3.5064384937286377,0.02834525890648365,0.14298781752586365,0.10955039411783218,0.8655511140823364,0.0,1.0,0.0
MT0009601423,191.40625,1.0498452186584473,1.242342233657837,0.6382907032966614,0.021545741707086563,0.033755374464654625,96.0,0.5777778029441833,0.3333333730697632,86.0,0.06666667014360428,0.25,0.11538461637655655,1.9489483833312988,0.0006023733294568956,0.0008090913761407137,0.011256711557507515,9.675073623657227,0.0,0.0,0.0,0.0,0.0,-155.63006591796875,244.0601348876953,-42.83573913574219,2.217202663421631,25.32752799987793,1103.071044921875,260.2212219238281,20.398984909057617,0.24285085499286652,0.08196664601564407,3.561091708101172,0.5798799786368221,0.5822948829387167,0.09318742901086807,0.05093374848365784,0.058982003480196,0.0558648481965065,0.09710358083248138,0.08117913454771042,0.1256278157234192,0.10450666397809982,0.05302402749657631,0.10498997569084167,0.05366627126932144,0.12093440443277359,3.50955867767334,0.02678210474550724,0.1256278157234192,0.07292217761278152,0.6703372597694397,1.0,0.8660254037844387,0.49999999999999994
MT0009606151,79.50721153846153,1.1578863859176636,1.18082594871521,0.7555651068687439,0.01492079347372055,0.01974785936787917,80.0,0.8421052694320679,0.1111111044883728,74.0,0.05263157933950424,0.0,0.0625,1.7358720302581787,0.001642964081838727,0.005052512511610985,0.0606047622859478,8.191720008850098,0.0,0.0,0.0,0.0,0.0,-145.15264892578125,158.291259765625,-38.3885612487793,41.759315490722656,-5.667855739593506,2130.60888671875,1176.6378173828125,25.64797019958496,0.1173410564661026,0.0858052596449852,3.5583397419649465,0.5935124900949376,0.6306843469269472,0.07727408409118652,0.036316659301519394,0.02134651504456997,0.09703795611858368,0.01619904674589634,0.10611462593078613,0.08329761773347855,0.020359205082058907,0.05832425877451897,0.03167882189154625,0.29940107464790344,0.15265002846717834,3.0887467861175537,0.0764051303267479,0.29940107464790344,0.11654093116521835,0.7593680024147034,1.0,1.0,0.0
MT0009619048,93.96306818181819,1.0515373945236206,1.3041175603866577,0.6570191979408264,0.016478292644023895,0.025080382271429443,91.0,0.7727272510528564,0.19047623872756958,82.0,0.022727273404598236,0.5,0.029411766407399075,1.8465800285339355,0.0003366312012076378,0.0009625870734453201,0.01423918828368187,8.525582313537598,0.0,0.0,0.0,0.0,0.0,-196.53330993652344,145.33895874023438,-4.24406099319458,89.3258285522461,1.825089454650879,1797.5794677734375,921.6707763671875,24.05236053466797,0.13880133628845215,0.08509030938148499,3.5824221568595367,0.5897747057595935,0.5860411061348368,0.14954987168312073,0.02879028394818306,0.06296125799417496,0.12694041430950165,0.061718735843896866,0.1172252893447876,0.06527366489171982,0.08769083023071289,0.0769522488117218,0.04902636632323265,0.1423938125371933,0.03147727623581886,3.4174206256866455,0.03982466086745262,0.14954987168312073,0.1090874895453453,0.8172941207885742,0.0,-0.8660254037844386,-0.5000000000000001
MT0009693151,60.09265988372093,0.9137340188026428,0.9334343671798706,0.498048335313797,0.011249071918427944,0.02258630562702399,120.0,0.4406779706478119,0.5094339847564697,126.0,0.050847455859184265,0.25,0.1153846101824349,1.9779818058013916,5.42771267646458e-05,0.000304049754049629,0.005524960346519947,6.68405294418335,0.0,0.0,0.0,0.0,0.0,-301.80645751953125,134.28672790527344,-3.726045608520508,37.27507400512695,4.9341912269592285,1817.849853515625,829.8206176757812,24.66668128967285,0.12621454894542694,0.10957930982112885,3.578391841532871,0.5773697654677515,0.5594073188568023,0.11542683094739914,0.02150883898139,0.0993887335062027,0.03399511054158211,0.1998441517353058,0.042197246104478836,0.035148169845342636,0.06944512575864792,0.06037445366382599,0.16767455637454987,0.016086332499980927,0.13891026377677917,3.237440586090088,0.0581502690911293,0.1998441517353058,0.12584495544433594,0.9222893118858337,1.0,-1.0,1.2246467991473532e-16
MT0009729892,132.51201923076923,1.017245888710022,0.6061790585517883,0.4631091058254242,0.01963665522634983,0.04240179037583458,129.0,0.3650793731212616,0.41025644540786743,123.0,0.1587301641702652,0.09090906381607056,0.43478261401950735,2.5948433876037598,1.934098509082105e-05,6.849062629044056e-05,0.001231751753948629,8.537017822265625,0.0,0.0,0.0,0.0,0.0,-185.0105743408203,152.82369995117188,-48.7190055847168,73.01626586914062,-19.275127410888672,2830.71728515625,537.6133422851562,23.23777198791504,0.17872759699821472,0.0931512787938118,3.574882896438261,0.5901260955618499,0.5961289075079247,0.06277254968881607,0.08334469050168991,0.03667646646499634,0.10494813323020935,0.07163988053798676,0.1448638141155243,0.10750577598810196,0.07904939353466034,0.12839174270629883,0.051304105669260025,0.08503200858831406,0.04447155073285103,3.479351043701172,0.031834810972213745,0.1448638141155243,0.12454260140657425,0.7191199660301208,0.0,-0.8660254037844387,0.49999999999999994
MT0009740290,89.10290948275862,1.102229356765747,1.2486135959625244,0.6679786443710327,0.005790762137621641,0.008669082741521192,89.0,0.5348837375640869,0.4651162624359131,0.0,0.0,0.0,0.0,0.9964859485626221,0.0007607316365465522,0.003051219042390585,0.042341090738773346,7.319435119628906,0.0,0.0,0.0,0.0,0.0,-161.0291748046875,152.65200805664062,-37.312599182128906,48.778160095214844,-8.8565092086792,2446.14208984375,1049.4036865234375,24.330745697021484,0.17201989889144897,0.087095707654953,3.5727409367733203,0.6013424639300617,0.5896386722798636,0.11483177542686462,0.027090542018413544,0.0893000066280365,0.10503286123275757,0.05293232575058937,0.16956298053264618,0.03408840671181679,0.09390376508235931,0.028332246467471123,0.07067646831274033,0.18651491403579712,0.027733799070119858,3.308572292327881,0.052026841789484024,0.18651491403579712,0.10960444062948227,0.9526633620262146,0.0,-0.8660254037844386,-0.5000000000000001
MT0009741760,178.20581896551724,0.6645175814628601,0.9458099007606506,0.40780043601989746,0.0684654489159584,0.16788959223333894,129.0,0.2083333283662796,0.5161290168762207,191.0,0.1388888955116272,0.0,0.6666667143503836,3.2221155166625977,0.00012769656314048916,0.0007915065507404506,0.014192977920174599,6.710426330566406,0.0,0.0,0.0,0.0,0.0,-314.79010009765625,156.18392944335938,38.56986618041992,19.450443267822266,37.40472412109375,652.0264892578125,305.714111328125,25.84872817993164,0.1596420705318451,0.1245453730225563,3.471221874197503,0.5845105190121127,0.6163291975386118,0.018001489341259003,0.040937770158052444,0.005182740278542042,0.0500008650124073,0.030309103429317474,0.05759028345346451,0.3535556495189667,0.02551981993019581,0.1600094586610794,0.018532661721110344,0.05270107463002205,0.18765926361083984,2.8103525638580322,0.09790367633104324,0.3535556495189667,0.1189468502998352,0.918213963508606,0.0,1.0,0.0
MT0009741774,68.90625,0.9815303087234497,0.6017575860023499,0.44065141677856445,0.014494010247290134,0.03289223566611984,136.0,0.3787878751754761,0.5454545617103577,144.0,0.09090909361839294,0.0,0.2400000094413758,2.2006912231445312,0.0001661595015320927,0.00042898047831840813,0.004493973217904568,8.637147903442383,0.0,0.0,0.0,0.0,0.0,-161.24365234375,168.47344970703125,-22.93586540222168,51.120174407958984,-7.93071174621582,1833.0208740234375,823.4993286132812,23.846405029296875,0.168256014585495,0.08988983929157257,3.570131481115832,0.6180567495475884,0.5933115676232944,0.0732596218585968,0.035973623394966125,0.05341535061597824,0.19654405117034912,0.027614738792181015,0.08919179439544678,0.059251777827739716,0.13992786407470703,0.09130706638097763,0.037473343312740326,0.15630105137825012,0.039739686995744705,3.3247437477111816,0.05193692818284035,0.19654405117034912,0.11850232630968094,0.9507884383201599,0.0,1.0,0.0
MT0009769816,132.51201923076923,0.850525975227356,0.6739950180053711,0.46550482511520386,0.01776036061346531,0.03815290337553418,133.0,0.3174603283405304,0.523809552192688,126.0,0.1587301641702652,0.375,0.5,2.482401132583618,5.285457973513985e-07,2.677130851225229e-06,3.983873830293305e-05,7.034175872802734,0.0,0.0,0.0,0.0,0.0,-381.1313171386719,159.19004821777344,6.094511032104492,31.829235076904297,9.790216445922852,1256.8736572265625,661.3048706054688,26.364131927490234,0.2143818587064743,0.1146148145198822,3.539059567606089,0.60374486046619,0.5750461380303596,0.0890621542930603,0.02403612993657589,0.09458150714635849,0.024156425148248672,0.14653778076171875,0.029302045702934265,0.14984247088432312,0.22263123095035553,0.025409694761037827,0.038483813405036926,0.019970353692770004,0.13598620891571045,3.1593289375305176,0.06459668278694153,0.22263123095035553,0.12783636152744293,0.798701286315918,0.0,-0.49999999999999983,0.8660254037844387
